ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default.payment.next.month,total_billed_amount,total_payment_amount,avg_transaction_amount,max_billed_amount,max_payment_amount,spending_volatility,income_consistency,bill_change_1_2,bill_change_2_3,bill_change_3_4,bill_change_4_5,rolling_balance_volatility,net_flow_balance,debt_stress_index,repayment_ratio,payment_consistency_ratio,spend_to_income_volatility_ratio,max_to_mean_bill_ratio,missed_payment_count,credit_utilization_trend,DAYS_BIRTH,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_EMPLOYED,CNT_FAM_MEMBERS,OWN_CAR_AGE,APPS_EXT_SOURCE_MEAN,APPS_EXT_SOURCE_STD,APPS_ANNUITY_CREDIT_RATIO,APPS_GOODS_CREDIT_RATIO,APPS_ANNUITY_INCOME_RATIO,APPS_CREDIT_INCOME_RATIO,APPS_GOODS_INCOME_RATIO,APPS_CNT_FAM_INCOME_RATIO,APPS_EMPLOYED_BIRTH_RATIO,APPS_INCOME_EMPLOYED_RATIO,APPS_INCOME_BIRTH_RATIO,APPS_CAR_BIRTH_RATIO,APPS_CAR_EMPLOYED_RATIO
19483,120000.0,2,1,2,28,-1,-1,-1,-1,-1,0,0,14760.0,8654.0,2460.0,3564.0,3146.0,970.3914673985958,1373.134030845739,-1501.0,-1295.0,2328.0,-419.0,1528.3519882540147,6106.0,1.705372616984402,0.5862746426393876,0.1586521121716625,0.7061840006984968,1.44819179195449,2,-19.714285714285754,-10220,377615.5568227539,46934.56019276123,1488.9934448433007,45879.308766860566,0.5449769061881312,0.6314210614325044,0.6822051694509952,-5114.701710088969,2,20.0,0.619534379023877,0.06938205080240967,0.031724883299810915,0.9775165374605254,0.003943146456601649,0.1242919136797944,0.12149740109461514,188807.77841137696,0.500460049910858,-73.8294387877774,-36.94868462062171,-0.0019569471624266144,-0.0039102964617758924
15102,360000.0,1,1,1,35,-1,-1,-1,-1,-1,-1,0,15326.0,15895.0,2554.333333333333,6342.0,6353.0,2531.864661996503,2505.738487286066,-441.0,5243.0,-1265.0,-3803.0,3350.632059776185,-569.0,0.9641419224962254,1.0370587851503883,0.1576332717215693,1.0100234527206862,2.4818679885207406,1,-241.99999999999997,-12775,1240657.387891058,160039.6634651394,13272.258422511195,163379.10819366187,0.5622871511034468,0.6711207124173983,0.6305600345108631,-7340.201962551075,1,10.0,0.6213226326772361,0.05500166553429388,0.0829310568089405,1.0208663568531553,0.010697762776452052,0.1289958573794367,0.13168753097209474,1240657.387891058,0.5745754960901037,-169.0222413798366,-97.11603819108088,-0.0007827788649706458,-0.0013623603343639495
28829,160000.0,2,2,1,31,0,0,0,0,0,0,0,296077.0,14134.0,49346.16666666666,64675.0,3518.0,16182.483065545492,873.5753354271552,895.0,-8114.0,-4223.0,-21205.0,8437.022638348199,281943.0,20.94637424831977,0.0477374205445862,0.061802287614231,18.50324655867609,1.3106122269768952,0,-8165.685714285714,-11315,715359.6264004563,75390.63580753945,4426.270635701393,74056.11753641197,0.2883637069908549,0.28423605728446544,0.4850879428428916,-5843.333905703003,1,,0.35256256903940403,0.1147888949303906,0.058711146129619765,0.9822986202884095,0.00618747616212769,0.10538844103753765,0.10352292022551964,715359.6264004563,0.5164236770395938,-122.423198459064,-63.222238303177754,,
10503,350000.0,2,2,2,33,0,0,0,0,0,0,1,1874935.0,69400.0,312489.1666666667,341200.0,14000.0,24258.05051867661,1699.0193249832878,-12343.0,-3984.0,-24869.0,6265.0,15606.164288511129,1805535.0,27.0159651878215,0.0370145967649029,0.0244811937145471,14.269279273584187,1.0918743576464538,0,-12284.94285714286,-12045,1595302.7294114467,199784.84719949152,9860.0949263147,192082.26507612434,0.46885759625245843,0.7458969133885127,0.6441648833136371,-5844.364646584944,2,5.0,0.6196397976515361,0.1401385231827882,0.049353567422804,0.9614456139625249,0.00618070460517069,0.12523318835742098,0.12040489966878515,797651.3647057234,0.4852108465408837,-272.96427000728556,-132.44522452564937,-0.00041511000415110004,-0.0008555249890031529
11750,50000.0,2,2,1,45,0,0,2,2,2,2,1,295090.0,13290.0,49181.66666666666,50901.0,5750.0,1805.453922609676,2238.738484057484,4645.0,-2039.0,2047.0,-886.0,2886.7756580655864,281800.0,22.20224211872696,0.0450369547021088,0.1684401838881561,0.8061003262036812,1.034937782958766,2,259.08571428571446,-16425,255117.8770163097,39124.88419556326,823.4256204709762,36193.001278334705,0.7331960764238901,0.6838587454665632,0.30937278290781417,-9497.439913047334,3,,0.5754758682660891,0.23176859598399702,0.021046084541877116,0.9250634736048362,0.0032276280678610954,0.15336002577766042,0.14186775815800978,85039.2923387699,0.5782307405203856,-26.86175215131769,-15.53229083813149,,
14636,80000.0,1,2,2,34,0,0,0,0,0,0,0,338862.0,14900.0,56477.0,92131.0,4300.0,19432.62639994913,921.7736526212208,26009.0,-44476.0,-4473.0,1150.0,25453.8382429841,323962.0,22.740889873162875,0.0439705721781368,0.0618598518637152,21.058930697413206,1.6312723538368925,0,-7179.428571428572,-12410,431744.3579644298,30843.64291797828,860.0955453338728,28934.861435361337,0.3315030315340606,0.21859340617917747,0.5416324688601866,-6197.177978316649,3,,0.36390963552447486,0.16393962300523898,0.027885666671122578,0.9381142659544816,0.001992140787638813,0.07143959694898758,0.0670185050518835,143914.78598814327,0.4993697001060958,-69.6678971420642,-34.790036902854936,,
22528,120000.0,2,3,2,47,-1,0,0,-1,-1,-1,0,16710.0,5460.0,2785.0,7301.0,2327.0,2816.948703828311,739.1505935869902,-2759.0,-1152.0,-2930.0,-122.0,1490.391995415971,11250.0,3.0598791430141,0.3267308958171264,0.1353507770714137,3.805912915879103,2.620603015075377,0,-1390.0571428571432,-17155,448041.36368542473,93889.8374428191,3490.465004250523,99455.14877480539,0.5325943733328482,0.28007191083201033,0.5472484165394198,-10567.004277896214,4,20.0,0.4533049002347595,0.150202985019056,0.03717617475241972,1.0592749064601978,0.007790497233423343,0.2095561817563351,0.22197760482809809,112010.34092135618,0.6159722691866053,-42.400036178903235,-26.117246498713186,-0.0011658408627222385,-0.0018926840071254141
16047,10000.0,2,2,2,40,-2,-2,-2,-1,-1,-1,1,253.0,3330.0,42.16666666666666,326.0,2000.0,144.15327490787945,805.3260209381043,0.0,0.0,30.0,300.0,254.99568623802247,-3077.0,0.0759531672170519,13.11023622047244,0.2417670432116794,0.1787779026902382,7.552123552123552,2,17.285714285714292,-14600,29414.547645125138,4002.5986641577433,71.01995408759402,4395.098995872609,0.5516011819360059,0.3112315293556636,0.42991728773821053,-6215.82662496991,4,5.0,0.43091666634329334,0.12018794256744658,0.017743461197736288,1.0980613757830897,0.0024144499838794605,0.13607547912847445,0.14941922782215578,7353.6369112812845,0.4257415496554733,-4.732202073809858,-2.014695044186653,-0.00034246575342465754,-0.0008043982404390509
4993,80000.0,1,2,1,36,2,2,2,2,2,2,1,474688.0,18700.0,79114.66666666667,81697.0,6900.0,2125.633709430359,2931.495636474096,4643.0,-2350.0,1978.0,-4775.0,3805.538687229444,455988.0,25.38302764558045,0.0393942138958349,0.1567560898601195,0.7248548584325014,1.0326273346619084,2,-147.37142857142857,-13140,437175.4772518133,35340.96837908807,1362.4855329339127,36164.044166718355,0.3974716163599027,0.5147036527788762,0.6237888530844662,-5800.540417559409,1,20.0,0.5119880407410817,0.1131830544790844,0.03855258062877873,1.0232895652094613,0.003116564409099096,0.08083932017699076,0.08272203279574131,437175.4772518133,0.4414414320821468,-75.36805983256227,-33.27058426573922,-0.0015220700152207,-0.00344795459737785
25031,490000.0,1,2,1,57,0,0,0,0,0,0,0,374086.0,18417.0,62347.66666666666,66334.0,6004.0,2544.3214943608577,1501.2621023658726,1180.0,2032.0,996.0,-336.0,1381.4227448540146,355669.0,20.310891519166034,0.049231863176213,0.081510593026706,1.693660174448835,1.06392010521476,0,1298.914285714286,-20805,1023551.3189601017,378241.60747165704,11815.807862352756,367762.61636400095,0.5770858993844086,0.642202263911366,0.5210916538600828,-9616.187145734604,1,15.0,0.5801266057186192,0.06061253490827352,0.031238783964924206,0.9722955092706417,0.011543933013888617,0.3695384886572561,0.35930061302411004,1023551.3189601017,0.4622055825875801,-106.44045331564833,-49.19737173564536,-0.0007209805335255948,-0.0015598698083422245
612,360000.0,2,1,2,29,0,0,-2,-2,-2,-1,1,5930.0,2650.0,988.3333333333334,3280.0,2650.0,1544.026122404238,1081.857969729237,-3280.0,0.0,0.0,0.0,2103.658717568037,3280.0,2.236891738966428,0.4468049232844377,0.4080942926175923,1.425880554575697,3.315363881401617,5,-90.00000000000006,-10585,1670182.9353319008,113315.09588370284,2984.111847576745,118224.27619858146,0.5206992574259874,0.6924519484195388,0.4221410413470297,-5109.778500883273,2,,0.545097415730852,0.13679710968106232,0.02633463638983625,1.043323268418861,0.0017866976032680747,0.06784591884312645,0.07078522579629146,835091.4676659504,0.4827376949346503,-326.86014375049604,-157.7877123601229,,
24688,110000.0,1,2,2,34,0,0,0,0,0,2,1,661521.0,32000.0,110253.5,111657.0,12700.0,1656.7462992262876,4113.716891895536,2230.0,1727.0,244.0,26.0,1623.83703000024,629521.0,20.671885253585824,0.0483732967308721,0.12854963569562,0.4026391955396646,1.0127205692284669,1,510.4285714285714,-12410,483892.6488948521,52779.943414208414,1399.208588304246,53283.81388189845,0.32604440861808837,0.7004540277364637,0.39493158065228295,-5332.271377945848,2,,0.473810005668945,0.1992786871994183,0.026510232823167022,1.0095466276599758,0.0028915681845960183,0.10907366238100732,0.11011494802326871,241946.32444742604,0.42967537292069685,-90.7479410924622,-38.99215543068913,,
6756,300000.0,1,1,1,45,-1,-1,-1,-1,-1,-1,1,25330.0,64448.0,4221.666666666667,8333.0,24000.0,6334.081832962586,8201.080359724972,-8333.0,15667.0,-1667.0,1667.0,8799.063086488244,-39118.0,0.3930239414110382,2.544234337373179,0.1272491483145583,0.7722530815553942,1.9733975371013577,1,2342.971428571429,-16425,1602018.8340204791,242932.0767291448,4470.3293967821355,237274.15025548384,0.244163133467397,0.28113903332263973,0.6811598814805129,-7539.869247351604,1,5.0,0.40215401609018314,0.24233243485794737,0.018401560868251638,0.9767098419037958,0.0027904349823174362,0.1516412114328734,0.14810946364470187,1602018.8340204791,0.4590483560031418,-212.47302591927465,-97.53539324325595,-0.00030441400304414006,-0.00066314147314375
15143,20000.0,2,3,2,26,0,0,0,0,0,0,0,92671.0,6506.0,15445.166666666666,19495.0,2302.0,7711.826072122391,969.5924229626934,469.0,-78.0,-258.0,-3585.0,6769.353270438764,86165.0,14.24173966497618,0.0702045925414364,0.149007595353111,7.945483489951797,1.2621254464430225,2,-3061.4571428571426,-9490,117994.53414390168,8901.233529163164,391.281669292278,8613.34310045654,0.35928199303810826,0.5705992843680427,0.7103250051187071,-4504.074097704342,1,,0.5467354275082861,0.17673401435723143,0.04395813996007627,0.9676572434861519,0.003316099954385054,0.07543767678515986,0.07299781437292706,117994.53414390168,0.47461265518486223,-26.197289739092366,-12.433565241717774,,
24337,70000.0,1,3,2,39,0,0,0,0,0,0,0,337110.0,30067.0,56185.0,63330.0,5043.0,6383.416076052069,18.313019048389226,-619.0,-4937.0,-10448.0,3584.0,6129.747197071018,307043.0,11.211587069309566,0.0891902073797651,0.0006090534471328,330.5239879926732,1.1271491118784038,0,-2491.5999999999995,-14235,246688.01240355824,52181.08104745392,1330.5868026544779,47538.213373200095,0.7630668736691439,0.47595449465402156,0.35561297608428083,-7470.9981475452705,3,,0.5315447814691487,0.20933795560149887,0.025499410436599253,0.9110239270429917,0.005393804059184537,0.21152661833478398,0.192705810509479,82229.33746785275,0.524833027576064,-33.01941822654741,-17.329681236639146,,
8624,390000.0,2,2,1,45,1,-2,-2,-2,-2,-2,1,0.0,3971.0,0.0,0.0,3971.0,0.0,1621.153961432,0.0,0.0,0.0,0.0,0.0,-3971.0,0.0,3971.0,0.4081455089204431,0.0,0.0,5,0.0,-16425,2034898.4493437607,246269.3818021394,7401.180812462572,240138.88163611796,0.23652275980171994,0.5844961950756842,0.7904718870784857,-11209.87656859677,1,,0.5371636139852966,0.27999140848815557,0.030053191177492437,0.9751065271648471,0.003637125388173251,0.12102293452607396,0.11801025339301867,2034898.4493437607,0.6824886799754503,-181.5272841669197,-123.89031655060948,,
25248,60000.0,2,2,2,23,1,2,0,0,0,0,0,196872.0,7994.0,32812.0,59866.0,3761.0,20552.234165657028,1293.5620072755178,-1752.0,-32987.0,-4016.0,-5219.0,13817.957761550728,188878.0,24.62439024390244,0.0406048569382292,0.1617963736429665,15.87582058653986,1.824459817755158,1,-9891.485714285716,-8395,216696.12052891537,52739.54232391485,4005.265776087317,57861.01105256241,0.280913705825509,0.785848004209222,0.6352895234004894,-4788.94114950982,4,,0.5673504111450735,0.25923243171255334,0.07594426495944621,1.0971087063515381,0.018483329402996233,0.24338018694191355,0.26701452204743825,54174.03013222884,0.5704515961298178,-45.249276147629345,-25.812521802134054,,
15677,50000.0,1,1,2,25,0,0,0,0,0,0,0,298494.0,12400.0,49749.0,50987.0,2500.0,902.3566922232028,233.80903889000243,626.0,533.0,471.0,-2027.0,1116.9360769533769,286094.0,24.070155632610277,0.0415417343674098,0.0188540471647449,3.842938485199953,1.0248643216080402,0,-169.37142857142854,-9125,213215.20690564686,43480.66791124114,943.8529137637038,44863.857271589164,0.6820426076047617,0.7559507490060193,0.6887419609180805,-4408.270665371273,3,,0.7089117725096205,0.04087443352605319,0.02170741525154189,1.0318115941358488,0.00442676170926862,0.20392854966710905,0.2104158419218314,71071.73563521562,0.4830981551091806,-48.367086118494825,-23.36605007185171,,
23525,180000.0,2,2,1,47,0,0,0,0,0,0,0,1029860.0,37405.0,171643.33333333334,176424.0,6445.0,4446.2581421535415,199.49477854486983,-11679.0,3463.0,3459.0,3552.0,6595.553297487634,992455.0,27.531946746511256,0.0363204354762438,0.0053332293895329,22.176428605388782,1.027846341174483,0,592.7428571428574,-17155,773719.7402849755,74934.98411624128,3537.4932595967016,75724.91050429872,0.21942647873597337,0.7309941856053621,0.563903990490703,-7466.45490027806,2,20.0,0.5047748849440129,0.2608592877778457,0.04720749995902103,1.0105414900313061,0.004572060237591684,0.09685029373638744,0.09787124014233864,386859.87014248775,0.43523491112084295,-103.6261185018557,-45.101704475953106,-0.0011658408627222385,-0.002678647399216886
21878,140000.0,2,1,2,24,0,0,0,0,0,0,0,190989.0,11522.0,31831.5,35061.0,2500.0,2252.610019510701,371.5920702419074,1211.0,1036.0,1478.0,660.0,434.0428550270123,179467.0,16.574589950533714,0.0603277658516152,0.0322478582176436,6.045780893963153,1.1014215031807115,0,1198.428571428571,-8760,281688.25802459026,105403.53733557137,7379.603432034529,96538.54383487723,0.4613437612873169,0.7265335176291006,0.40110981335991736,-3900.5994736572275,3,,0.5296623640921115,0.17313497752322804,0.07001286312185347,0.9158947249325151,0.026197767289931975,0.3741850585989639,0.3427141213193551,93896.08600819675,0.44527391251794834,-72.21665795911045,-32.15619383842355,,
26992,80000.0,1,2,2,31,0,0,0,0,0,0,0,219866.0,29387.0,36644.333333333336,49036.0,22000.0,8379.425294533432,8380.73035997858,-2155.0,-8927.0,-2216.0,-277.0,11147.226641636027,190479.0,7.481489043146863,0.1336580751090432,0.285175253844378,0.9997249893105422,1.338123999417843,0,-63.88571428571424,-11315,393481.4796654623,37099.87638932718,677.0425430692719,39727.04885579317,0.7418499073751912,0.7156349510691205,0.7929957632650524,-7903.985641613273,3,,0.7501602072364547,0.039344245179462396,0.018249185953192075,1.0708135099668894,0.0017206465311782732,0.0942862073733927,0.10096294465896866,131160.49322182077,0.6985404897581329,-49.78266630367375,-34.775208101233964,,
25978,170000.0,2,1,2,40,-2,-2,-2,-2,-2,-2,1,2540.0,3651.0,423.3333333333333,1980.0,1980.0,774.846221302438,786.1154495365168,0.0,1980.0,-1980.0,280.0,1405.6599873369094,-1111.0,0.6955093099671413,1.436835891381346,0.2152561471896267,0.9844124159406306,4.666142969363708,2,7.428571428571431,-14600,826665.4481264771,105895.24025735233,1803.449848102118,107113.8360547244,0.656368058380622,0.4001609090701186,0.4692744814187074,-9370.848776348817,3,10.0,0.5086011496231494,0.13255363429005007,0.017030509055168834,1.011507559682669,0.002181595773948685,0.12809926977999292,0.12957337977229252,275555.14937549236,0.6418389572841656,-88.21670991136968,-56.620921104553226,-0.0006849315068493151,-0.0010671391929020458
10446,230000.0,2,2,1,30,0,0,0,0,0,0,0,1317926.0,63422.0,219654.3333333333,227807.0,24338.0,7197.268083562448,6851.272631173471,4775.0,4537.0,-9760.0,5323.0,10127.967950186256,1254504.0,20.77993787742617,0.0481225439648781,0.1080250481871477,1.0503475957479371,1.037111171137813,0,-1921.428571428572,-10950,970010.273911286,108047.9795622823,1903.8723655920617,98050.30711193231,0.5840673286651537,0.6672466110796389,0.625863320482638,-5284.586513956983,2,5.0,0.6257257534091435,0.041589811844632764,0.017620619777481437,0.9074700656981095,0.0019627342274584855,0.11138848986270017,0.10108172021371774,485005.136955643,0.48261064054401676,-183.55462084865434,-88.58541314258319,-0.00045662100456621003,-0.0009461478181489943
19723,120000.0,2,1,1,39,-1,0,0,0,0,0,0,196456.0,63232.0,32742.666666666668,51662.0,20092.0,9627.29080617526,5798.894227925412,19064.0,-21377.0,-5406.0,4600.0,14742.931628410952,133224.0,3.106858760457356,0.321861781458538,0.0917067706407321,1.6599079962220076,1.5777707648298398,0,-2776.571428571429,-14235,684836.7751735925,98904.04415043953,3645.439260998945,97477.0584573678,0.610953992802628,0.5150304594619084,0.2668076000679093,-6834.392483068492,3,15.0,0.4642640174441486,0.17760098151315698,0.036858343784749524,0.9855720187649639,0.005323077546580203,0.1444198789198628,0.14233619161684083,228278.92505786417,0.48011187095669067,-100.20448443226016,-48.10936249902301,-0.001053740779768177,-0.0021947817654840523
12258,320000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,0,-120.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.0,-120.0,-0.0,0.0,0.0,1.0526315789473684,6,0.0,-13140,827467.5560882109,267634.42876581545,8580.875547175245,286579.2967249078,0.4302923155379169,0.5646175821916095,0.5441295601379479,-8934.664485861003,3,,0.5130131526224915,0.0723670672882173,0.03206192710984749,1.0707863634976105,0.010370044703312204,0.3234379726391166,0.34633297053927936,275822.5186960703,0.6799592454993153,-92.61316498203912,-62.973177784490936,,
23146,210000.0,2,2,1,37,-2,-2,-2,-2,-2,-2,0,9257.0,7487.0,1542.8333333333333,2978.0,2308.0,993.2054000390184,701.7898308373145,-1180.0,-1419.0,389.0,1540.0,1304.8319048827707,1770.0,1.2362446581196582,0.8087059840138259,0.0937219325370345,1.41323245792515,1.9289646982619024,0,-224.02857142857152,-13505,1043252.2517595806,112508.83375864006,7273.415524207829,108916.18622487674,0.5001499800610134,0.23619302127054143,0.22169653224986363,-8064.486872150213,2,15.0,0.31934651119380614,0.15674807116610093,0.06464750616659264,0.9680678626402753,0.006971866595006402,0.1078443239100412,0.10440062414547914,521626.1258797903,0.5971482319252286,-129.36374853089953,-77.24933371044655,-0.0011106997408367272,-0.001860006747831755
29360,80000.0,1,1,1,27,-1,-1,0,-1,-1,0,0,15124.0,12680.0,2520.6666666666665,4820.0,3700.0,1495.9645272086725,1220.523767350176,1416.0,1207.0,-3953.0,287.0,2285.552930911905,2444.0,1.192650421891018,0.8383471074380165,0.0962482270601826,1.2246708309686307,1.9114342366159949,0,-284.2857142857143,-9855,410322.6169626346,58327.05860096642,1713.523891591553,62683.91017226861,0.5265229300196048,0.6339227075488114,0.22516356754576772,-4029.0947266446346,2,10.0,0.46186973503806134,0.21191044181445634,0.029377855367511394,1.0746969189910427,0.004176040561146042,0.14214926545537673,0.15276737762173326,205161.3084813173,0.40883761812730945,-101.83990320434702,-41.635983456380984,-0.0010147133434804667,-0.002481947106844976
19382,90000.0,2,2,1,37,1,2,2,2,0,0,0,119109.0,6300.0,19851.5,22073.0,3300.0,1629.7271857584017,1361.9838471876235,-591.0,3003.0,-625.0,366.0,1561.1431068290951,112809.0,18.903189969846057,0.0528922844429518,0.2161536021564233,1.195705429027039,1.1118498929605842,3,762.7714285714285,-13505,240423.86813675315,45153.377102271115,3006.596443950051,42699.69801967473,0.6858912656553937,0.3278079841008531,0.47155819458032655,-6274.926453434848,3,,0.4950858147788577,0.18019731079117648,0.06658630288361811,0.9456590129008763,0.012505399182080783,0.18780738140602524,0.1776017429159202,80141.28937891772,0.4646372790399739,-38.31500973292634,-17.80258186869701,,
16023,280000.0,2,1,1,35,0,0,0,0,0,0,0,1008566.0,80063.0,168094.33333333334,281424.0,53459.0,79871.37306110786,19772.476672553355,-48598.0,-37205.0,-98778.0,2389.0,42208.06408377433,928503.0,12.596997402078337,0.0793829264689405,0.2469583916935621,4.039318648094577,1.67419281915421,0,-39816.57142857144,-12775,704271.6881860256,100894.34743678874,2413.4423433885313,99794.26369522524,0.7907202039834467,0.25107627896278906,0.4951124016186239,-7553.0901039422115,3,,0.5123029615216198,0.2702323592119551,0.023920491134556132,0.9890966761814608,0.003426862649561808,0.14326054721390222,0.14169853107720792,234757.22939534186,0.5912399298584902,-93.24285537364933,-55.12889927092177,,
1612,300000.0,2,3,1,30,-1,-1,0,0,-1,-1,0,75608.0,52714.0,12601.333333333334,25895.0,25500.0,8719.066226762283,9695.369155770535,2945.0,10860.0,-9479.0,-12444.0,9419.3254270144,22894.0,1.4342786683107276,0.6971921332116547,0.1839204999671922,0.8992093934019996,2.0547782156743457,1,-2631.942857142857,-10950,1459159.3690472043,256178.64978250055,10622.541015091483,278192.53422192874,0.4709935425889153,0.25697578390289605,0.503778502918672,-5177.36234497419,2,,0.4105826098034944,0.13403360074398693,0.04146536420622943,1.0859317685455767,0.007279904608382664,0.17556591501706836,0.19065260459080746,729579.6845236021,0.4728184789930767,-281.834507964012,-133.25656338330631,,
28238,360000.0,2,2,2,43,-2,-2,-2,-2,-2,-2,0,55168.0,101174.0,9194.666666666666,19282.0,52087.0,7392.088491533815,18710.94253816912,11892.0,-13090.0,-1882.0,912.0,11383.278842231704,-46006.0,0.5452730417593279,1.8338922220812413,0.1849364224182764,0.3950465579110899,2.096857215355058,0,625.942857142857,-15695,1862568.579082353,298524.75523939193,5898.168301213279,305312.9148484249,0.40469822053492505,0.7471475890324064,0.798896855666998,-7715.4006399998025,3,10.0,0.6502475550781098,0.21422033848412986,0.019757719243362046,1.0227390174178,0.0031666851720000442,0.16027584626519822,0.1639203615250752,620856.193027451,0.49158334756290556,-241.40918482263038,-118.67273520754081,-0.0006371455877668047,-0.0012961089730267404
23347,240000.0,2,1,2,33,0,0,0,0,0,0,0,1343637.0,47884.0,223939.5,239278.0,9963.0,19621.22593264753,1481.5765476905565,-2260.0,1623.0,-7883.0,-33928.0,15394.799566736814,1295753.0,28.05966377780098,0.0356375750016001,0.0309403058930887,13.234544930048951,1.0684891745798548,0,-9122.2,-12045,826693.4491764547,138974.59770772734,10700.239558888461,125716.05517242299,0.789951333514586,0.6886764149840232,0.20226426075859064,-6753.9285403564945,5,5.0,0.5602973364190666,0.3141733832313268,0.07699421142698153,0.9045973670440987,0.012943418832637362,0.16810898628285093,0.15207094636791946,165338.68983529095,0.5607246608847235,-122.40186496447875,-68.63374422386507,-0.00041511000415110004,-0.0007403098759668079
913,140000.0,2,3,1,46,0,0,0,0,0,0,0,436060.0,20000.0,72676.66666666667,77169.0,5000.0,3401.9692336449293,816.496580927726,1897.0,1833.0,1808.0,1813.0,55.2557689295878,416060.0,21.80190990450477,0.0458651427208578,0.0408227879069909,4.161447659859625,1.0617979847087369,0,1818.2857142857144,-16790,594678.3567580007,117410.23983535738,2353.8869816667006,117440.48452910806,0.49853227559257685,0.322386819567087,0.6732640657537392,-6730.6663485674935,2,5.0,0.498061053637801,0.1754390977247664,0.020048395991418815,1.000257598432582,0.003958252313905204,0.1974348628987291,0.1974857218099489,297339.17837900034,0.40087351688907047,-88.3535635196904,-35.41860373782017,-0.0002977963073257892,-0.0007428684978663611
12220,50000.0,2,2,1,42,0,0,0,0,0,0,0,128762.0,8028.0,21460.33333333333,27901.0,2000.0,4704.048412449288,526.3398141885145,-3003.0,-1196.0,-5375.0,-331.0,1940.4446139995853,120734.0,16.037115456470296,0.0623471028168029,0.0655548404768357,8.920336158740472,1.3000590208747516,0,-2454.171428571429,-15330,128838.54725812163,41080.86113916627,1355.0845937863824,41299.69605943188,0.634021421768808,0.6388905622722963,0.7901598680390254,-7752.033349483212,2,15.0,0.6876906173600433,0.088774363604279,0.03298578842337003,1.0053269311839468,0.01051769538406497,0.318855358224917,0.3205538787758138,64419.273629060815,0.5056773222102552,-16.619968136064667,-8.404340982264946,-0.0009784735812133072,-0.0019349761957615898
29829,80000.0,1,2,2,37,0,0,0,2,2,2,1,313813.0,14578.0,52302.16666666666,55589.0,5000.0,3031.9651328250243,2071.7337345003257,1886.0,4199.0,-1462.0,3201.0,2517.399352506471,299235.0,21.52500171479525,0.0464542690893331,0.1421039669730657,1.462785635394669,1.062822837368037,2,1439.3428571428572,-13505,472679.22352608835,35327.01182090956,631.0376055085119,36317.06259244255,0.24841901962925622,0.7201606121278883,0.6764272279233206,-7603.973693710384,1,,0.5483356198934883,0.2606542298890189,0.017862750710633545,1.0280253188849386,0.0013350229375454733,0.07473781385476905,0.07683236492081214,472679.22352608835,0.5630487740622276,-62.16213292755921,-35.00031273795545,,
10502,50000.0,2,2,1,37,0,0,0,0,0,0,0,264154.0,15996.0,44025.66666666666,51734.0,8000.0,10152.681176254217,2634.845650128296,-69.0,-560.0,-3611.0,-16119.0,6814.085360486762,248158.0,16.512721135212853,0.0605553557570365,0.1647087360210224,3.851773784917964,1.175060569351908,0,-4835.599999999999,-13505,109266.20399062157,31657.383774331793,1065.6765891833345,34592.32423023369,0.7854853654811731,0.27539104127274416,0.7813387570683896,-7393.505178656066,3,5.0,0.6140717212741023,0.293313400384246,0.033662812972163496,1.0927095074192954,0.009753030216688068,0.2897271307882992,0.3165875903696882,36422.067996873855,0.5474642857205528,-14.77867416743774,-8.090796296973089,-0.00037023324694557573,-0.0006762692226731978
22990,30000.0,2,3,1,44,0,0,0,0,0,0,0,172014.0,8019.0,28669.0,29566.0,1634.0,747.5346145831643,260.2143347319667,-1747.0,617.0,647.0,-24.0,1059.4363123850344,163995.0,21.448129675810478,0.0466180274976019,0.0324456776473773,2.861767197233694,1.031252179979072,0,168.05714285714288,-16060,106093.56630693366,10979.08414118515,282.9271804165452,10042.190753214332,0.3187702401197545,0.23705873182084145,0.5395489002940077,-10023.446397126443,4,,0.3651259574115346,0.1564823149750722,0.025769652256805116,0.9146656154627407,0.0026667703826452924,0.10348491924026897,0.09465409734801264,26523.391576733415,0.624124931327923,-10.584539698576025,-6.606075112511435,,
9541,50000.0,2,3,1,48,0,0,0,0,0,0,0,180357.0,32000.0,30059.5,38031.0,21000.0,4689.237454000384,7840.068026915753,-6354.0,-4437.0,4265.0,-5526.0,4457.551312099503,148357.0,5.635980125621074,0.1774248993668148,0.2449944697639371,0.5980355530526973,1.2651486169558055,1,-2095.971428571429,-17520,233342.1422567639,38325.400259327726,1326.5141858584584,37399.33173706319,0.44544039260101365,0.4547316104406982,0.5782584649774882,-8376.196069732418,2,,0.49281015600640005,0.07414608426444402,0.034611880812271706,0.9758366901324366,0.005684846179216076,0.1642455147135634,0.16027679944718212,116671.07112838195,0.4780933829755946,-27.857769841366448,-13.318615425614379,,
